"name","attack","base_egg_steps","base_happiness","capture_rate","classfication","defense","experience_growth","height_m","hp","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary"
Banette,165,6400,35,45.0,Marionette Pokémon,75,800000,1.1,64,354,93,83,75,ghost,,12.5,3,False
Mudsdale,125,5120,70,60.0,Draft Horse Pokémon,100,1000000,2.5,100,750,55,85,35,ground,,920.0,7,False
Spritzee,52,5120,70,200.0,Perfume Pokémon,60,1000000,0.2,78,682,63,65,23,fairy,,0.5,6,False
Venomoth,65,5120,70,75.0,Poison Moth Pokémon,60,1000000,1.5,70,49,90,75,90,bug,poison,12.5,1,False
Shaymin,103,30720,100,45.0,Gratitude Pokémon,75,1059860,0.2,100,492,120,75,127,grass,grass,2.1,4,True
Binacle,52,5120,70,120.0,Two-Handed Pokémon,67,1000000,0.5,42,688,39,56,50,rock,water,31.0,6,False
Skarmory,80,6400,70,25.0,Armor Bird Pokémon,140,1250000,1.7,65,227,40,70,70,steel,flying,50.5,2,False
Durant,109,5120,70,90.0,Iron Ant Pokémon,112,1000000,0.3,58,632,48,48,109,bug,steel,33.0,5,False
Ponyta,85,5120,70,190.0,Fire Horse Pokémon,55,1000000,1.0,50,77,65,65,90,fire,,30.0,1,False
Archen,112,7680,70,45.0,First Bird Pokémon,45,1000000,0.5,55,566,74,45,70,rock,flying,9.5,5,False
Tangrowth,100,5120,70,30.0,Vine Pokémon,125,1000000,2.0,100,465,110,50,50,grass,,128.6,4,False
Omastar,60,7680,70,45.0,Spiral Pokémon,125,1000000,1.0,70,139,115,70,55,rock,water,35.0,1,False
Druddigon,120,7680,70,45.0,Cave Pokémon,90,1000000,1.6,77,621,60,90,48,dragon,,139.0,5,False
Ribombee,55,5120,70,75.0,Bee Fly Pokémon,60,1000000,0.2,60,743,95,70,124,bug,fairy,0.5,7,False
Spiritomb,92,7680,70,100.0,Forbidden Pokémon,108,1000000,1.0,50,442,92,108,35,ghost,dark,108.0,4,False
Larvesta,85,10240,70,45.0,Torch Pokémon,55,1250000,1.1,55,636,50,55,60,bug,fire,28.8,5,False
Ledian,35,3840,70,90.0,Five Star Pokémon,50,800000,1.4,55,166,55,110,85,bug,flying,35.6,2,False
Medicham,100,5120,70,90.0,Meditate Pokémon,85,1000000,1.3,60,308,80,85,100,fighting,psychic,31.5,3,False
Staravia,75,3840,70,120.0,Starling Pokémon,50,1059860,0.6,55,397,40,40,80,normal,flying,15.5,4,False
Fennekin,45,5120,70,45.0,Fox Pokémon,40,1059860,0.4,40,653,62,60,60,fire,,9.4,6,False
Tangela,55,5120,70,45.0,Vine Pokémon,115,1000000,1.0,65,114,100,40,60,grass,,35.0,1,False
Heatran,90,2560,100,3.0,Lava Dome Pokémon,106,1250000,1.7,91,485,130,106,77,fire,steel,430.0,4,True
Numel,60,5120,70,255.0,Numb Pokémon,40,1000000,0.7,60,322,65,45,35,fire,ground,24.0,3,False
Deoxys,95,30720,0,3.0,DNA Pokémon,90,1250000,1.7,50,386,95,90,180,psychic,,60.8,3,True
Venonat,55,5120,70,190.0,Insect Pokémon,50,1000000,1.0,60,48,40,55,45,bug,poison,30.0,1,False
Mismagius,60,6400,35,45.0,Magical Pokémon,60,800000,0.9,60,429,105,105,105,ghost,,4.4,4,False
Rowlet,55,3840,70,45.0,Grass Quill Pokémon,55,1059860,0.3,68,722,50,50,42,grass,flying,1.5,7,False
Dragonite,134,10240,35,45.0,Dragon Pokémon,95,1250000,2.2,91,149,100,100,80,dragon,flying,210.0,1,False
Florges,65,5120,70,45.0,Garden Pokémon,68,1000000,1.1,78,671,112,154,75,fairy,,10.0,6,False
Musharna,55,2560,70,75.0,Drowsing Pokémon,85,800000,1.1,116,518,107,95,29,psychic,,60.5,5,False
Helioptile,38,5120,70,190.0,Generator Pokémon,33,1000000,0.5,44,694,61,43,70,electric,normal,6.0,6,False
Caterpie,30,3840,70,255.0,Worm Pokémon,35,1000000,0.3,45,10,20,20,45,bug,,2.9,1,False
Kirlia,35,5120,35,120.0,Emotion Pokémon,35,1250000,0.8,38,281,65,55,50,psychic,fairy,20.2,3,False
Silvally,95,30720,0,3.0,Synthetic Pokémon,95,1250000,2.3,95,773,95,95,95,normal,,100.5,7,False
Lickitung,55,5120,70,45.0,Licking Pokémon,75,1000000,1.2,90,108,60,75,30,normal,,65.5,1,False
Brionne,69,3840,70,45.0,Pop Star Pokémon,69,1059860,0.6,60,729,91,81,50,water,,17.5,7,False
Shelmet,40,3840,70,200.0,Snail Pokémon,85,1000000,0.4,50,616,40,65,25,bug,,7.7,5,False
Cutiefly,45,5120,70,190.0,Bee Fly Pokémon,40,1000000,0.1,40,742,55,40,84,bug,fairy,0.2,7,False
Togedemaru,98,2560,70,180.0,Roly-Poly Pokémon,63,1000000,0.3,65,777,40,73,96,electric,steel,3.3,7,False
Tentacruel,70,5120,70,60.0,Jellyfish Pokémon,65,1250000,1.6,80,73,80,120,100,water,poison,55.0,1,False
Shuppet,75,6400,35,225.0,Puppet Pokémon,35,800000,0.6,44,353,63,33,45,ghost,,2.3,3,False
Aurorus,77,7680,70,45.0,Tundra Pokémon,72,1000000,2.7,123,699,99,92,58,rock,ice,225.0,6,False
Slowpoke,65,5120,70,190.0,Dopey Pokémon,65,1000000,1.2,90,79,40,40,15,water,psychic,36.0,1,False
Jirachi,100,30720,100,3.0,Wish Pokémon,100,1250000,0.3,100,385,100,100,100,steel,psychic,1.1,3,True
Shedinja,90,3840,70,45.0,Shed Pokémon,45,600000,0.8,1,292,30,30,40,bug,ghost,1.2,3,False
Necrozma,107,30720,0,3.0,Prism Pokémon,101,1250000,2.4,97,800,127,89,79,psychic,,230.0,7,True
Zweilous,85,10240,35,45.0,Hostile Pokémon,70,1250000,1.4,72,634,65,70,58,dark,dragon,50.0,5,False
Flabébé,38,5120,70,225.0,Single Bloom Pokémon,39,1000000,0.1,44,669,61,79,42,fairy,,0.1,6,False
Mantyke,20,6400,70,25.0,Kite Pokémon,50,1250000,1.0,45,458,60,120,50,water,flying,65.0,4,False
Seismitoad,95,5120,70,45.0,Vibration Pokémon,75,1059860,1.5,105,537,85,75,74,water,ground,62.0,5,False
